customerid,creditscore,balance,estimatedsalary
15598162,754,160761.41,24156.03
15694300,759,0.0,135394.62
15637235,794,0.0,91340.02
15612444,549,0.0,146090.38
15626457,671,116234.61,172096.08
15627995,756,155143.52,135034.57
15706128,632,0.0,84008.66
15666430,579,0.0,91763.67
15627385,748,84009.47,137001.1
15581323,488,139246.22,106799.49
15608109,710,170113.0,10494.64
15801942,619,0.0,79866.73
15567431,773,145578.28,186172.85
15810167,657,126273.95,91673.6
15644501,579,162482.76,18458.2
15785290,542,0.0,8342.35
15611157,709,87814.89,138578.37
15673837,617,113858.95,38129.22
15656822,568,87612.64,107155.4
15580560,769,0.0,29792.11
15760641,608,106648.98,7063.6
15587584,503,0.0,21645.06
15604146,608,103653.51,137079.86
15813974,731,116880.53,172718.35
15746986,850,97990.49,106691.02
15759741,591,150635.3,72274.84
15734892,579,0.0,32246.63
15797194,570,129674.89,80552.36
15723786,709,0.0,16733.59
15642726,611,83568.26,1235.49
15664339,775,178144.91,50168.41
15754526,699,147137.74,33687.9
15703037,618,0.0,178705.45
15751412,704,114370.41,66810.48
15609558,835,108289.28,45859.55
15572408,714,149887.49,63846.36
15613923,581,170172.9,100236.02
15747000,592,0.0,19645.65
15731781,551,0.0,178393.68
15727198,689,64808.32,78591.15
15794273,604,62732.65,124954.56
15804950,514,0.0,3756.65
15576304,698,95167.55,152723.23
15645200,581,152508.99,187597.98
15779627,573,134644.19,70381.49
15750755,449,0.0,156792.89
15569654,850,51293.47,35534.68
15753079,612,0.0,151256.22
15684995,690,116622.73,51011.29
15790763,599,0.0,111190.53
15766458,498,198113.86,69664.35
15616221,497,85646.81,63233.02
15776124,802,0.0,40855.79
15665811,644,141234.98,95673.05
15729804,714,0.0,80234.14
15714062,690,77641.99,189051.59
15592197,522,0.0,145490.85
15793116,502,117304.29,196278.32
15638231,730,0.0,162889.1
15697678,590,92340.69,174667.58
15800412,458,146780.52,3476.38
15597610,553,144974.55,19344.92
15726634,479,0.0,95270.83
15670866,693,0.0,107759.31
15667462,707,0.0,118368.2
15662574,636,115137.26,52484.01
15716926,807,101952.97,178153.65
15603554,513,164649.52,49915.52
15716800,582,0.0,33747.03
15679429,694,91956.49,59961.81
15616122,777,0.0,18613.52
15742172,598,123938.6,198894.42
15792305,762,123571.77,57014.17
15636016,588,120777.88,131729.52
15733138,663,90248.79,79169.73
15669741,777,0.0,106472.34
15616954,592,0.0,17013.54
15729238,631,106396.48,150661.42
15718242,725,104887.43,86622.56
15682914,850,72079.71,115767.93
15654274,540,0.0,141998.89
15691457,674,0.0,182787.17
15719649,553,99844.68,187915.7
15778897,630,0.0,133267.78
15589437,466,156815.71,137476.09
15682369,613,146034.74,77146.14
15626507,558,152283.39,183271.15
15571995,775,118897.1,26362.4
15673333,698,96781.39,153373.71
15748752,608,102772.67,70705.58
15725302,670,0.0,119759.24
15722083,591,0.0,42392.24
15771442,633,150578.0,34670.62
15803633,678,0.0,82106.19
15672185,590,0.0,171774.5
15806486,705,0.0,149772.61
15570895,608,163548.07,38866.85
15614520,682,148580.12,35179.18
15687492,596,96709.07,41788.37
15675337,395,106011.59,17376.57
15721047,578,135650.88,199428.19
15589017,547,111362.76,16922.28
15611186,609,39344.83,178291.89
15617301,774,130809.77,152290.28
15726046,712,133009.51,126809.15
15585748,585,135337.49,40385.61
15672826,666,112536.57,34350.54
15595162,708,122570.69,199005.88
15650026,513,63562.02,52629.73
15745826,445,0.0,180012.39
15708610,690,100368.63,35342.33
15624471,850,0.0,109291.22
15590097,537,136082.0,62746.54
15689328,705,114169.16,173273.2
15582154,670,47884.92,54340.24
15734626,652,0.0,19302.78
15702806,696,0.0,10883.52
15620756,747,202904.64,17298.72
15611331,511,0.0,115779.48
15576935,743,161807.18,93228.86
15661275,532,110791.97,148704.77
15814940,642,0.0,150475.14
15768471,554,108755.0,40914.32
15697391,604,0.0,38587.7
15793346,602,0.0,171260.66
15608338,757,117294.12,94187.47
15578546,491,102251.14,145900.89
15656921,850,0.0,152298.28
15761340,521,0.0,99828.45
15591135,726,132057.92,34743.98
15623219,596,0.0,121189.3
15655229,850,114285.2,129660.59
15805884,637,0.0,145477.36
15668289,690,76087.98,151822.66
15568562,689,160272.27,49656.24
15773276,633,114552.6,73856.28
15622801,555,102000.17,116757.0
15779886,563,0.0,16319.56
15713673,494,137853.0,90273.85
15783083,534,0.0,161344.13
15742824,696,162318.61,121061.89
15621550,535,140292.58,69531.22
15799480,600,0.0,3756.23
15625247,807,0.0,114448.13
15755241,714,0.0,144045.08
15575679,590,126431.54,58781.11
15668235,614,123475.04,179227.52
15683183,766,97652.96,127332.33
15684592,557,0.0,86642.38
15591169,788,137455.99,184178.29
15653455,648,0.0,9551.49
15732563,726,99046.31,56053.06
15656471,773,0.0,1118.31
15598510,583,105907.42,195732.04
15766427,565,97720.35,175070.94
15785342,705,0.0,112331.19
15641595,685,97392.18,43956.83
15798429,741,0.0,115994.52
15648136,658,152812.58,166682.57
15812482,575,139301.68,99843.98
15790810,844,76319.64,141175.18
15687421,559,125919.35,175910.95
15765643,725,124348.38,176984.34
15654878,450,117199.8,43480.63
15686835,738,148384.64,155047.11
15768340,642,113905.48,176137.2
15673599,618,133476.09,154843.4
15689096,590,117879.32,8214.46
15684294,735,0.0,147075.69
15615828,550,122359.5,116495.55
15746012,729,0.0,31165.06
15615797,743,108585.35,192127.22
15788494,555,145875.74,137491.23
15793856,667,121542.57,186841.71
15629545,790,109508.68,86776.38
15661198,727,146407.11,72073.72
15715117,744,0.0,10662.58
15701074,629,112330.83,91001.02
15793046,619,90413.12,20555.21
15623744,634,105302.66,123164.97
15611329,608,0.0,143463.28
15740428,507,0.0,92131.54
15781534,536,121520.36,77178.42
15618243,730,103960.38,193650.16
15784161,583,102945.01,52861.89
15700325,644,92760.55,35896.75
15659064,790,0.0,149418.41
15658364,807,134590.21,46253.65
15704340,581,104255.03,86609.37
15793455,627,0.0,91943.94
15579777,850,0.0,128892.36
15632345,754,0.0,44830.71
15814468,551,121399.98,84508.44
15754820,637,147127.81,84760.7
15707505,699,125927.51,147661.47
15699507,542,0.0,82393.08
15799600,640,111599.32,135995.58
15794472,553,0.0,159800.16
15646632,741,0.0,14379.01
15676353,598,114212.6,74322.85
15566312,660,0.0,189016.24
15570414,618,115251.64,136435.75
15776743,647,0.0,78488.39
15674637,491,107571.61,113695.99
15730418,652,0.0,54628.11
15739972,650,152367.21,150835.21
15661591,413,130969.77,158891.79
15675585,416,97738.97,160523.33
15814750,629,0.0,180595.02
15593454,678,113794.22,16618.76
15663421,527,128396.33,79919.97
15576196,743,118207.69,186489.14
15677324,683,124730.26,51999.5
15568742,536,0.0,121299.14
15693764,663,136298.65,144593.3
15714260,646,0.0,178752.73
15798200,707,0.0,94148.3
15656627,602,0.0,77414.45
15791111,635,125724.95,63236.97
15638269,597,0.0,108645.85
15807473,503,0.0,95153.24
15708534,524,0.0,136079.64
15640686,700,95872.86,98273.01
15588904,692,0.0,113505.93
15768763,562,0.0,52525.15
15770543,679,74260.03,194617.98
15642162,603,123407.69,152541.89
15714046,720,123783.91,142903.44
15575060,797,0.0,182257.61
15812040,594,153880.15,135431.72
15812073,529,0.0,175697.87
15706810,606,106301.85,59061.25
15584090,621,0.0,131283.6
15810807,513,0.0,152499.8
15582033,753,138076.47,15523.09
15687607,605,135422.31,186418.85
15588406,574,0.0,32262.28
15784099,726,126875.62,128052.29
15701352,611,96381.68,181419.29
15789371,593,119703.1,109783.29
15602845,466,152102.18,181879.56
15707918,741,127675.39,74260.16
15602812,684,133776.86,49865.04
15675888,550,72788.03,103608.06
15591822,593,76226.9,167564.82
15738501,601,163630.76,41816.49
15585907,676,0.0,179066.58
15579040,556,0.0,109184.24
15804211,719,155423.17,199841.32
15736126,850,98710.89,83617.17
15745399,649,0.0,84863.85
15760749,509,126683.8,114775.53
15637118,684,140700.61,103557.93
15657829,806,168078.83,85028.36
15738497,729,107726.93,153064.87
15690695,683,0.0,38784.42
15762351,689,0.0,186526.12
15791172,672,35741.69,28789.94
15598982,602,98268.84,45038.29
15734765,739,133800.98,150245.81
15642912,618,125682.79,57762.0
15769516,674,0.0,4292.72
15789379,762,130428.78,173365.89
15695103,790,0.0,119484.01
15801924,754,0.0,121821.16
15767804,729,0.0,151733.43
15718039,606,137138.2,53784.22
15579994,616,73112.95,62733.05
15595037,772,152347.01,17671.78
15600720,652,115144.68,188905.43
15782608,743,0.0,113079.19
15566894,793,137817.52,83997.79
15749123,743,157332.26,125424.42
15668943,746,0.0,143194.05
15577423,627,124586.93,93132.61
15623102,713,116980.78,76038.38
15728012,678,128398.38,168658.3
15683363,540,0.0,108419.41
15699335,615,137657.25,171657.57
15574369,415,167259.44,22357.25
15703167,628,0.0,193903.06
15754874,700,119009.57,141926.43
15723216,623,80002.33,104079.62
15725094,623,140211.88,93832.33
15647974,679,118742.74,1568.91
15583371,632,138207.08,60778.11
15772559,790,148636.21,16119.96
15711251,514,178827.79,60375.18
15719212,491,83134.3,187946.55
15764927,753,121513.31,195563.99
15731412,693,95900.04,38196.24
15719170,679,112543.42,179435.21
15596011,529,0.0,93208.22
15614834,619,141751.82,61531.86
15600510,680,124140.57,92826.35
15625706,693,116546.59,23140.28
15781409,834,0.0,74287.53
15722583,636,157576.47,101102.39
15677243,538,0.0,126933.73
15815070,566,141428.99,68408.74
15705899,597,127510.99,155356.34
15701522,711,0.0,3234.8
15755978,606,0.0,195209.4
15722090,615,81818.49,169149.38
15783526,589,100895.54,68075.14
15632125,606,63832.43,93707.8
15688395,582,0.0,156153.27
15666975,710,116085.06,58601.61
15682211,467,0.0,114448.77
15637411,749,0.0,126551.65
15591512,564,115761.51,112350.21
15606855,730,0.0,185808.7
15763683,678,139626.01,118235.52
15641782,540,0.0,183051.6
15677184,767,115576.44,27922.45
15775042,615,0.0,196476.19
15616630,583,77647.6,190429.52
15800233,850,0.0,35034.15
15588419,651,148962.46,66389.43
15595557,798,0.0,107615.43
15626143,695,0.0,99692.65
15566030,497,80542.81,88729.22
15701412,739,0.0,173321.65
15702464,549,0.0,139463.57
15573348,850,102050.47,3769.71
15704160,648,0.0,149946.43
15693704,679,114948.76,135768.25
15664752,606,136000.45,31708.53
15628292,850,156001.68,151677.31
15621195,619,147974.16,170518.83
15668629,719,0.0,196582.19
15635197,640,90402.77,3298.65
15592761,710,0.0,162878.96
15574283,580,0.0,64014.24
15598097,550,0.0,26257.01
15711352,841,162701.65,126794.56
15620751,760,0.0,164162.44
15656717,687,0.0,179206.92
15643121,753,82453.96,18254.75
15723671,661,100107.99,83949.68
15752846,699,0.0,22684.78
15640852,617,83348.89,7953.62
15789313,595,96553.52,143952.24
15793688,669,201009.64,158032.5
15770405,613,125167.74,199104.52
15702561,782,0.0,87566.97
15625964,582,153313.67,170563.73
15761364,679,0.0,157871.55
15590286,611,125879.29,93203.43
15587978,455,170057.62,54398.56
15773242,621,0.0,168779.47
15761053,596,131326.47,1140.02
15702095,585,128472.8,186476.91
15764253,742,160485.16,29023.03
15700801,850,84445.68,60021.34
15730590,738,115409.18,180456.8
15643916,619,62400.48,132498.39
15720636,628,143054.56,109608.81
15795429,487,133628.09,98570.01
15609254,513,107135.04,160546.58
15625141,563,0.0,6139.74
15810898,803,151659.52,6930.17
15775797,607,0.0,10674.62
15795246,628,155903.82,71159.84
15795275,521,82940.25,62413.01
15571869,669,112650.89,166386.22
15694143,686,0.0,133086.45
15748231,700,95853.39,192933.37
15632185,663,82228.67,71359.78
15806249,671,0.0,79270.02
15743293,651,163700.78,29583.48
15598157,728,106328.08,88680.65
15700946,574,152992.91,134691.2
15722692,464,116439.65,75574.48
15696506,604,101352.78,30252.3
15728823,836,0.0,111324.41
15808851,511,105609.17,105425.18
15675231,518,0.0,36193.07
15732299,756,0.0,93081.87
15706269,489,103894.38,107625.46
15590078,622,139834.93,152733.89
15776985,652,112518.71,110421.31
15756743,625,115895.42,48486.25
15782364,521,146408.68,72993.67
15604093,546,165363.31,25744.13
15749328,697,0.0,46807.62
15656322,571,71843.15,26772.04
15685564,748,105492.53,150057.2
15785831,591,183027.25,56028.79
15796218,814,131968.57,147693.92
15716218,709,104118.5,174032.0
15572735,433,0.0,153698.65
15633840,781,125023.1,108301.45
15608760,656,74323.2,22929.08
15627848,683,109346.13,102665.92
15792029,620,0.0,56139.09
15617331,637,109698.41,88391.29
15651740,525,0.0,149195.44
15636407,793,127758.09,143357.03
15607526,638,102645.48,168359.98
15632576,520,93249.4,77335.75
15581505,641,0.0,93148.93
15612207,840,87779.83,36687.11
15707242,504,0.0,146703.36
15721937,686,138131.34,115927.85
15773852,533,70362.52,104189.46
15719778,577,0.0,9902.39
15650538,445,168286.58,16645.77
15797475,720,86102.27,180134.88
15780359,643,115142.9,148098.95
15737104,652,126597.89,38798.79
15789936,663,0.0,153295.0
15709523,525,157989.21,100687.67
15593425,662,187997.15,111442.71
15776725,724,172192.49,136902.01
15604706,581,133105.47,105732.9
15790958,685,0.0,35884.91
15747534,595,0.0,73489.15
15574237,588,0.0,110114.19
15690332,647,192407.97,40145.28
15661290,785,107199.75,146398.51
15651883,794,115796.7,160526.36
15808905,823,164858.18,173516.71
15715532,687,117633.28,88396.6
15786078,850,0.0,185821.41
15652401,496,0.0,108098.28
15673074,527,126663.51,162267.91
15598744,576,140273.47,193135.25
15785975,525,0.0,168034.9
15613180,727,153344.72,163295.87
15584229,671,123943.18,159553.27
15773804,625,0.0,99800.87
15699515,643,98630.31,40250.82
15705313,707,58036.33,83335.78
15693817,539,0.0,48382.4
15673790,498,109200.74,165990.44
15674868,696,0.0,9002.8
15692110,758,0.0,188156.34
15645904,685,0.0,186785.01
15581332,655,83173.98,184259.6
15808544,747,0.0,57817.84
15734948,601,0.0,144660.42
15654531,477,82559.42,163112.9
15637774,558,73494.21,136301.1
15677141,586,132450.24,36176.63
15739578,850,128663.9,65769.3
15697360,505,79951.9,174123.16
15655213,591,132508.3,161304.68
15580872,761,120530.13,109394.62
15683213,554,74988.59,190155.13
15801188,774,94722.88,61450.96
15645029,771,0.0,8673.43
15633181,792,71269.89,125912.77
15598259,673,98612.1,151349.35
15576000,765,138033.55,67972.45
15766047,748,91621.69,71139.31
15596339,422,140014.42,86350.97
15715199,568,126815.97,118648.12
15615938,502,139663.37,100995.11
15679991,524,0.0,147100.72
15626135,689,165312.27,155495.63
15792934,661,0.0,196875.87
15744046,606,0.0,63176.77
15700826,678,123699.28,105221.76
15756301,636,97325.15,131924.38
15586517,647,97041.16,23132.73
15751297,732,0.0,161428.25
15710365,646,104129.24,181794.86
15679307,559,0.0,86634.3
15610753,581,104367.5,29937.75
15811036,565,135369.71,140130.22
15610912,657,112119.48,17536.82
15619932,847,123760.68,53157.16
15746199,558,0.0,143585.29
15584967,596,0.0,72402.0
15734365,579,0.0,39891.84
15726960,741,0.0,89804.83
15665177,613,0.0,136491.72
15779915,694,0.0,35593.18
15729110,729,0.0,58268.2
15575399,480,152160.21,101778.9
15678374,666,0.0,185123.09
15792679,575,0.0,119927.81
15668767,850,0.0,195033.07
15761886,740,172381.8,86480.29
15583076,588,106116.56,198766.61
15815615,681,141952.07,185144.08
15591942,611,0.0,3729.89
15724924,589,138497.84,18988.58
15762123,717,0.0,119313.74
15567893,556,124213.36,62627.55
15648989,850,126872.6,197266.58
15662021,685,0.0,199992.48
15691627,713,0.0,16403.41
15731751,437,120923.52,78854.57
15635277,605,142643.54,189310.27
15655252,758,79857.64,78088.17
15803941,600,95502.21,19842.18
15714380,827,0.0,103305.01
15666559,608,197715.93,116124.28
15799998,608,85859.76,142730.27
15703763,554,85304.27,58076.52
15795640,683,132371.3,186123.57
15780056,660,0.0,29664.45
15777873,628,0.0,147963.07
15584749,668,79896.0,38466.39
15765258,776,0.0,143301.49
15623346,820,0.0,31422.69
15614054,665,0.0,121505.61
15766185,850,146587.3,89874.82
15667632,703,0.0,72500.68
15599024,506,0.0,182692.8
15798709,588,109109.33,4993.94
15741921,622,0.0,124964.82
15793671,606,0.0,161971.42
15797900,517,142147.32,39488.04
15667932,758,0.0,55313.44
15795933,677,0.0,187811.71
15660403,827,0.0,184514.01
15736299,729,109106.8,121311.12
15759034,654,112262.84,12873.39
15724663,654,0.0,157238.05
15594556,619,0.0,123242.11
15737169,642,144238.7,184399.76
15632472,472,159397.75,57323.18
15722813,470,125385.01,68293.93
15588450,633,69365.25,10288.24
15736717,602,155271.83,179446.31
15680683,640,197200.04,141453.62
15710316,454,144837.79,93151.77
15746333,562,0.0,6554.97
15606861,636,0.0,38570.13
15641285,621,163085.79,131048.36
15662908,795,125903.22,127068.92
15814267,550,154377.3,51721.52
15614923,630,107511.52,46156.87
15579223,573,127406.5,192950.6
15651389,561,143656.55,180932.46
15677087,662,138106.75,19596.73
15665784,637,128940.24,46786.92
15576706,651,114453.58,175820.91
15615473,646,0.0,198208.0
15587299,567,0.0,55362.45
15655389,638,131762.94,47675.29
15784491,725,0.0,61326.43
15809999,709,150300.65,71672.86
15681115,787,108935.39,101168.3
15629390,653,135847.47,144880.81
15792668,661,109908.06,115037.67
15583863,681,142946.18,187280.51
15681878,436,104339.11,183540.22
15782875,663,157274.36,28531.81
15732235,662,98848.19,42730.12
15735909,607,105103.33,104721.5
15653448,754,0.0,65219.85
15587647,850,127120.62,118929.64
15701037,578,0.0,70563.9
15727499,666,129118.5,139435.12
15724838,599,0.0,170347.1
15666711,586,0.0,131553.82
15588933,825,146053.66,138344.7
15763111,808,124577.15,169894.4
15805676,515,151012.55,9770.97
15586674,663,216109.88,74176.71
15744553,444,144318.97,112668.06
15776629,650,0.0,186275.7
15647207,609,0.0,98463.99
15715638,824,27517.15,2746.41
15750602,662,147092.65,10928.3
15766810,699,92246.14,91346.03
15756625,752,0.0,139844.04
15639552,603,148897.02,105052.9
15633213,628,0.0,144366.83
15610416,745,0.0,19605.18
15715208,804,138335.96,80483.76
15619608,454,92895.56,154344.0
15628697,631,160736.63,93503.02
15643826,503,0.0,153036.97
15718588,548,0.0,98029.58
15709741,668,107141.27,193018.71
15723318,619,0.0,60810.64
15717328,842,132446.08,87071.18
15771299,707,92053.0,164064.44
15706223,715,96798.79,4554.67
15612358,573,134498.54,119924.8
15769191,509,132387.91,170360.11
15618816,670,147171.2,69850.04
15730810,613,100524.69,47298.95
15783463,678,0.0,45443.68
15616213,555,138214.5,198715.27
15611287,777,0.0,115611.97
15786454,552,0.0,40333.94
15768682,640,0.0,105997.25
15766172,541,128743.55,134851.12
15637646,756,122647.32,61666.87
15653404,684,79263.9,196574.48
15690546,618,0.0,111097.39
15735636,604,121389.78,48201.64
15605424,624,123906.55,135096.78
15568449,661,143006.7,15650.89
15688085,627,157597.61,34097.22
15683483,812,127117.8,174822.74
15659567,473,117103.26,85937.52
15766667,717,102989.83,49185.57
15624975,693,145118.83,77742.38
15660878,705,126076.24,34436.83
15586557,661,0.0,88279.6
15746183,573,0.0,157549.6
15631457,639,98186.7,173386.95
15754053,718,0.0,82782.08
15645839,570,0.0,187758.5
